index,state,agency_type,agency_name,population_1,total_offenses,crimes_against_persons,crimes_against_property,crimes_against_society,assault_offenses,aggravated_assault,simple_assault,intimidation,homicide_offenses,murder_and_nonnegligent_manslaughter,negligent_man_slaughter,justifiable_homicide,human_trafficking_offenses,commercial_sex_acts,involuntary_servitude,kidnapping_abduction,sex_offenses,rape,sodomy,sexual_assault_with_an_object,fondling,incest,statutory_rape,arson,bribery,burglary_breaking_&_entering,counter_feiting_forgery,destruction_damage_vandalism_of_property,embezzle_ment,extortion_blackmail,fraud_offenses,false_pretenses_swindle_confidence_game,credit_card_automated_teller_machine_fraud,imper_sonation,welfare_fraud,wire_fraud,identity_theft,hacking_computer_invasion,larceny_theft_offenses,pocket_picking,purse_snatching,shop_lifting,theft_from_building,theft_from_coin_op_erated_machine_or_device,theft_from_motor_vehicle,theft_of_motor_vehicle_parts_or_acces_sories,all_other_larceny,motor_vehicle_theft,robbery,stolen_property_offenses,animal_cruelty,drug_narcotic_offenses,drug_narcotic_violations,drug_equipment_violations,gambling_offenses,betting_wagering,operating_promoting_assisting_gambling,gambling_equipment_violations,sports_tampering,por_nography_obscene_material,pros_titution_offenses,pros_titution,assisting_or_promoting_prostitution,purchasing_prostitution,weapon_law_violations
46,ARKANSAS,Cities,Bull Shoals,1945.0,67.0,19.0,39.0,9.0,17.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,ARKANSAS,Cities,Cabot,26593.0,1390.0,481.0,725.0,184.0,449.0,64.0,201.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,18.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,51.0,194.0,0.0,0.0,75.0,1.0,51.0,23.0,0.0,0.0,0.0,0.0,260.0,0.0,1.0,7.0,14.0,0.0,69.0,10.0,159.0,42.0,10.0,20.0,0.0,165.0,104.0,61.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0
48,ARKANSAS,Cities,Caddo Valley,637.0,114.0,32.0,52.0,30.0,30.0,2.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,16.0,4.0,0.0,1.0,0.0,25.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
49,ARKANSAS,Cities,Camden,10605.0,1150.0,425.0,636.0,89.0,413.0,100.0,187.0,126.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,82.0,16.0,181.0,0.0,0.0,105.0,86.0,15.0,2.0,1.0,1.0,0.0,0.0,219.0,2.0,2.0,46.0,16.0,0.0,21.0,14.0,118.0,20.0,8.0,3.0,0.0,85.0,56.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50,ARKANSAS,Cities,Cammack Village,713.0,44.0,5.0,35.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,5.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,ARKANSAS,Cities,Caraway,1283.0,25.0,3.0,22.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,ARKANSAS,Cities,Carlisle,2149.0,195.0,41.0,140.0,14.0,39.0,1.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,24.0,0.0,0.0,40.0,2.0,8.0,26.0,0.0,4.0,0.0,0.0,50.0,0.0,0.0,1.0,5.0,0.0,6.0,2.0,36.0,5.0,0.0,4.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,ARKANSAS,Cities,Charleston,2462.0,123.0,56.0,56.0,11.0,55.0,2.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,2.0,0.0,2.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54,ARKANSAS,Cities,Cherokee Village,4657.0,270.0,27.0,145.0,98.0,21.0,7.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,38.0,0.0,29.0,0.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,9.0,0.0,1.0,0.0,90.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
55,ARKANSAS,Cities,Cherry Valley,576.0,43.0,5.0,13.0,25.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
56,ARKANSAS,Cities,Clarendon,1330.0,163.0,39.0,81.0,43.0,36.0,5.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,23.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,9.0,0.0,5.0,0.0,10.0,2.0,0.0,1.0,0.0,39.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
57,ARKANSAS,Cities,Clarksville,9829.0,735.0,162.0,381.0,192.0,148.0,19.0,97.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,82.0,0.0,0.0,16.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,203.0,0.0,0.0,15.0,12.0,2.0,17.0,7.0,150.0,24.0,2.0,6.0,0.0,174.0,99.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0
58,ARKANSAS,Cities,Clinton,2505.0,194.0,42.0,108.0,44.0,41.0,4.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,0.0,0.0,54.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,2.0,0.0,0.0,0.0,40.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
59,ARKANSAS,Cities,Conway,68599.0,7254.0,1598.0,4368.0,1288.0,1529.0,287.0,567.0,675.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,41.0,4.0,0.0,2.0,1.0,3.0,7.0,0.0,163.0,143.0,874.0,0.0,3.0,1142.0,986.0,153.0,2.0,1.0,0.0,0.0,0.0,1697.0,0.0,0.0,270.0,0.0,5.0,360.0,80.0,982.0,130.0,30.0,179.0,0.0,1211.0,674.0,537.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,72.0
60,ARKANSAS,Cities,Corning,3018.0,135.0,22.0,62.0,51.0,20.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,5.0,1.0,4.0,3.0,11.0,9.0,0.0,5.0,0.0,45.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
61,ARKANSAS,Cities,Cotter,949.0,73.0,12.0,34.0,27.0,12.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,24.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
62,ARKANSAS,Cities,Crossett,4723.0,433.0,93.0,302.0,38.0,88.0,28.0,56.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,71.0,0.0,0.0,70.0,58.0,11.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,86.0,10.0,1.0,1.0,0.0,33.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
63,ARKANSAS,Cities,Damascus,382.0,16.0,7.0,8.0,1.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,ARKANSAS,Cities,Danville,2391.0,100.0,31.0,44.0,25.0,24.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,ARKANSAS,Cities,Dardanelle,4520.0,307.0,87.0,159.0,61.0,78.0,23.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,48.0,0.0,0.0,22.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,37.0,1.0,3.0,3.0,0.0,53.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
66,ARKANSAS,Cities,Decatur,1801.0,193.0,50.0,73.0,70.0,46.0,13.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,16.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,27.0,5.0,1.0,1.0,0.0,63.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
67,ARKANSAS,Cities,De Queen,6526.0,523.0,103.0,343.0,77.0,94.0,19.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,61.0,21.0,56.0,0.0,0.0,73.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,3.0,10.0,0.0,3.0,1.0,96.0,11.0,3.0,5.0,0.0,72.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
68,ARKANSAS,Cities,Des Arc,1568.0,84.0,22.0,45.0,17.0,20.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,ARKANSAS,Cities,DeWitt,2976.0,253.0,63.0,116.0,74.0,60.0,17.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,5.0,9.0,0.0,7.0,2.0,34.0,2.0,0.0,2.0,0.0,71.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
70,ARKANSAS,Cities,Diamond City,802.0,27.0,5.0,6.0,16.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ARKANSAS,Cities,Diaz,1196.0,35.0,17.0,16.0,2.0,16.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,ARKANSAS,Cities,Dover,1446.0,99.0,18.0,47.0,34.0,17.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,10.0,4.0,0.0,0.0,0.0,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
73,ARKANSAS,Cities,Dumas,3984.0,92.0,33.0,48.0,11.0,27.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,2.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
74,ARKANSAS,Cities,Earle,2156.0,179.0,38.0,83.0,58.0,35.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,27.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,46.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
75,ARKANSAS,Cities,El Dorado,17523.0,2022.0,556.0,1299.0,167.0,523.0,195.0,191.0,137.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,3.0,0.0,11.0,4.0,0.0,0.0,7.0,0.0,358.0,32.0,220.0,0.0,0.0,197.0,168.0,27.0,0.0,2.0,0.0,0.0,0.0,399.0,0.0,0.0,95.0,0.0,0.0,17.0,1.0,286.0,51.0,24.0,11.0,0.0,139.0,117.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
76,ARKANSAS,Cities,Etowah,313.0,20.0,4.0,14.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,ARKANSAS,Cities,Eudora,1866.0,105.0,29.0,70.0,6.0,28.0,4.0,17.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,2.0,26.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,ARKANSAS,Cities,Eureka Springs,2110.0,203.0,46.0,128.0,29.0,43.0,10.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,32.0,0.0,0.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,2.0,12.0,0.0,6.0,0.0,37.0,8.0,0.0,0.0,0.0,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,ARKANSAS,Cities,Fairfield Bay,2173.0,129.0,49.0,61.0,19.0,48.0,12.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,9.0,0.0,0.0,8.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,17.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80,ARKANSAS,Cities,Farmington,7575.0,373.0,72.0,138.0,163.0,61.0,10.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,7.0,27.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,24.0,13.0,1.0,22.0,0.0,156.0,82.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
81,ARKANSAS,Cities,Fayetteville,89252.0,10648.0,1891.0,7998.0,759.0,1764.0,390.0,956.0,418.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,54.0,66.0,65.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,422.0,167.0,1223.0,0.0,0.0,1679.0,52.0,508.0,1116.0,0.0,0.0,3.0,0.0,3723.0,0.0,0.0,396.0,463.0,3.0,1596.0,250.0,1015.0,533.0,56.0,180.0,1.0,685.0,373.0,312.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,1.0,60.0
82,ARKANSAS,Cities,Flippin,1319.0,135.0,33.0,59.0,43.0,28.0,1.0,23.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,33.0,2.0,0.0,1.0,0.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83,ARKANSAS,Cities,Fordyce,3646.0,410.0,152.0,228.0,30.0,147.0,53.0,57.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,50.0,0.0,0.0,13.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,12.0,10.0,0.0,12.0,3.0,76.0,8.0,3.0,3.0,0.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
84,ARKANSAS,Cities,Forrest City,13656.0,2084.0,778.0,1146.0,160.0,751.0,197.0,321.0,233.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,11.0,1.0,1.0,5.0,0.0,2.0,9.0,0.0,83.0,26.0,369.0,0.0,2.0,131.0,10.0,17.0,99.0,3.0,0.0,2.0,0.0,453.0,5.0,2.0,93.0,37.0,2.0,107.0,22.0,185.0,62.0,9.0,2.0,0.0,130.0,95.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
85,ARKANSAS,Cities,Fort Smith,88071.0,12302.0,3147.0,7998.0,1157.0,2946.0,828.0,984.0,1134.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,157.0,78.0,18.0,0.0,59.0,1.0,1.0,17.0,0.0,658.0,205.0,1270.0,0.0,4.0,1220.0,909.0,267.0,42.0,2.0,0.0,0.0,0.0,3908.0,1.0,0.0,356.0,272.0,16.0,681.0,130.0,2452.0,524.0,107.0,85.0,0.0,993.0,541.0,452.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,154.0
86,ARKANSAS,Cities,Gassville,2168.0,110.0,19.0,75.0,16.0,19.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,15.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,8.0,0.0,4.0,2.0,26.0,1.0,0.0,1.0,0.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ARKANSAS,Cities,Gentry,4086.0,173.0,51.0,62.0,60.0,44.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,9.0,6.0,0.0,6.0,0.0,56.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
88,ARKANSAS,Cities,Gillett,680.0,24.0,3.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,ARKANSAS,Cities,Gravette,3558.0,290.0,58.0,86.0,146.0,53.0,20.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,24.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,10.0,3.0,0.0,4.0,0.0,19.0,6.0,0.0,2.0,0.0,137.0,66.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
90,ARKANSAS,Cities,Greenbrier,5779.0,63.0,12.0,22.0,29.0,11.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,3.0,0.0,27.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
91,ARKANSAS,Cities,Green Forest,2760.0,305.0,90.0,91.0,124.0,72.0,24.0,28.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,35.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,21.0,3.0,1.0,3.0,0.0,113.0,27.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
